site,species,subject_site,age,cup_distance,task_experience,board_size,test_situation,session,block,trial,condition,hiding_location,pick,correct,researcher,life_expectancy,norm_age
kumamoto_sanctuary,bonobo,lolita_ks,29,15,no,60,group,2,3,16,medium,3,3,1,kano,55,1.0830701601986716
kumamoto_sanctuary,bonobo,lolita_ks,29,15,no,60,group,2,3,17,medium,2,3,0,kano,55,1.0830701601986716
kumamoto_sanctuary,bonobo,lolita_ks,29,15,no,60,group,2,3,18,medium,1,1,1,kano,55,1.0830701601986716
kumamoto_sanctuary,bonobo,lolita_ks,29,15,no,60,group,3,1,19,short,1,1,1,kano,55,1.0830701601986716
kumamoto_sanctuary,bonobo,lolita_ks,29,15,no,60,group,3,1,20,short,2,2,1,kano,55,1.0830701601986716
kumamoto_sanctuary,bonobo,lolita_ks,29,15,no,60,group,3,1,21,short,3,3,1,kano,55,1.0830701601986716
kumamoto_sanctuary,bonobo,lolita_ks,29,15,no,60,group,3,2,22,long,2,2,1,kano,55,1.0830701601986716
kumamoto_sanctuary,bonobo,lolita_ks,29,15,no,60,group,3,2,23,long,3,2,0,kano,55,1.0830701601986716
kumamoto_sanctuary,bonobo,lolita_ks,29,15,no,60,group,3,2,24,long,1,1,1,kano,55,1.0830701601986716
kumamoto_sanctuary,bonobo,lolita_ks,29,15,no,60,group,3,3,25,medium,3,1,0,kano,55,1.0830701601986716
kumamoto_sanctuary,bonobo,lolita_ks,29,15,no,60,group,3,3,26,medium,1,3,0,kano,55,1.0830701601986716
kumamoto_sanctuary,bonobo,lolita_ks,29,15,no,60,group,3,3,27,medium,2,1,0,kano,55,1.0830701601986716
kumamoto_sanctuary,bonobo,lolita_ks,29,15,no,60,group,4,1,28,long,2,2,1,sato,55,1.0830701601986716
kumamoto_sanctuary,bonobo,lolita_ks,29,15,no,60,group,4,1,29,long,3,2,0,sato,55,1.0830701601986716
kumamoto_sanctuary,bonobo,lolita_ks,29,15,no,60,group,4,1,30,long,1,1,1,sato,55,1.0830701601986716
kumamoto_sanctuary,bonobo,lolita_ks,29,15,no,60,group,4,2,31,medium,1,1,1,sato,55,1.0830701601986716
kumamoto_sanctuary,bonobo,lolita_ks,29,15,no,60,group,4,2,32,medium,2,2,1,sato,55,1.0830701601986716
kumamoto_sanctuary,bonobo,lolita_ks,29,15,no,60,group,4,2,33,medium,3,3,1,sato,55,1.0830701601986716
kumamoto_sanctuary,bonobo,lolita_ks,29,15,no,60,group,4,3,34,short,3,3,1,sato,55,1.0830701601986716
kumamoto_sanctuary,bonobo,lolita_ks,29,15,no,60,group,4,3,35,short,2,2,1,sato,55,1.0830701601986716
kumamoto_sanctuary,bonobo,lolita_ks,29,15,no,60,group,4,3,36,short,1,1,1,sato,55,1.0830701601986716
kumamoto_sanctuary,bonobo,lenore_ks,36,15,no,60,group,1,1,1,long,1,2,0,kano,55,1.723656267492438
kumamoto_sanctuary,bonobo,lenore_ks,36,15,no,60,group,1,1,2,long,3,3,1,kano,55,1.723656267492438
kumamoto_sanctuary,bonobo,lenore_ks,36,15,no,60,group,1,1,3,long,2,2,1,kano,55,1.723656267492438
kumamoto_sanctuary,bonobo,lenore_ks,36,15,no,60,group,1,2,4,short,3,3,1,kano,55,1.723656267492438
kumamoto_sanctuary,bonobo,lenore_ks,36,15,no,60,group,1,2,5,short,2,2,1,kano,55,1.723656267492438
kumamoto_sanctuary,bonobo,lenore_ks,36,15,no,60,group,1,2,6,short,1,1,1,kano,55,1.723656267492438
kumamoto_sanctuary,bonobo,lenore_ks,36,15,no,60,group,1,3,7,medium,1,2,0,kano,55,1.723656267492438
kumamoto_sanctuary,bonobo,lenore_ks,36,15,no,60,group,1,3,8,medium,3,1,0,kano,55,1.723656267492438
kumamoto_sanctuary,bonobo,lenore_ks,36,15,no,60,group,1,3,9,medium,2,2,1,kano,55,1.723656267492438
kumamoto_sanctuary,bonobo,lenore_ks,36,15,no,60,group,2,1,10,long,1,1,1,kano,55,1.723656267492438
kumamoto_sanctuary,bonobo,lenore_ks,36,15,no,60,group,2,1,11,long,3,1,0,kano,55,1.723656267492438
kumamoto_sanctuary,bonobo,lenore_ks,36,15,no,60,group,2,1,12,long,2,1,0,kano,55,1.723656267492438
kumamoto_sanctuary,bonobo,lenore_ks,36,15,no,60,group,2,2,13,medium,3,3,1,kano,55,1.723656267492438
kumamoto_sanctuary,bonobo,lenore_ks,36,15,no,60,group,2,2,14,medium,1,1,1,kano,55,1.723656267492438
kumamoto_sanctuary,bonobo,lenore_ks,36,15,no,60,group,2,2,15,medium,2,2,1,kano,55,1.723656267492438
kumamoto_sanctuary,bonobo,lenore_ks,36,15,no,60,group,2,3,16,short,2,2,1,kano,55,1.723656267492438
kumamoto_sanctuary,bonobo,lenore_ks,36,15,no,60,group,2,3,17,short,3,3,1,kano,55,1.723656267492438
kumamoto_sanctuary,bonobo,lenore_ks,36,15,no,60,group,2,3,18,short,1,1,1,kano,55,1.723656267492438
kumamoto_sanctuary,bonobo,lenore_ks,36,15,no,60,group,3,1,19,short,3,3,1,kano,55,1.723656267492438
kumamoto_sanctuary,bonobo,lenore_ks,36,15,no,60,group,3,1,20,short,1,1,1,kano,55,1.723656267492438
kumamoto_sanctuary,bonobo,lenore_ks,36,15,no,60,group,3,1,21,short,2,2,1,kano,55,1.723656267492438
kumamoto_sanctuary,bonobo,lenore_ks,36,15,no,60,group,3,2,22,medium,1,2,0,kano,55,1.723656267492438
kumamoto_sanctuary,bonobo,lenore_ks,36,15,no,60,group,3,2,23,medium,2,1,0,kano,55,1.723656267492438
kumamoto_sanctuary,bonobo,lenore_ks,36,15,no,60,group,3,2,24,medium,3,2,0,kano,55,1.723656267492438
kumamoto_sanctuary,bonobo,lenore_ks,36,15,no,60,group,3,3,25,long,2,1,0,kano,55,1.723656267492438
kumamoto_sanctuary,bonobo,lenore_ks,36,15,no,60,group,3,3,26,long,3,3,1,kano,55,1.723656267492438
kumamoto_sanctuary,bonobo,lenore_ks,36,15,no,60,group,3,3,27,long,1,1,1,kano,55,1.723656267492438
kumamoto_sanctuary,bonobo,lenore_ks,36,15,no,60,group,4,1,28,medium,3,2,0,kano,55,1.723656267492438
kumamoto_sanctuary,bonobo,lenore_ks,36,15,no,60,group,4,1,29,medium,1,1,1,kano,55,1.723656267492438
kumamoto_sanctuary,bonobo,lenore_ks,36,15,no,60,group,4,1,30,medium,2,1,0,kano,55,1.723656267492438
kumamoto_sanctuary,bonobo,lenore_ks,36,15,no,60,group,4,2,31,long,2,2,1,kano,55,1.723656267492438
kumamoto_sanctuary,bonobo,lenore_ks,36,15,no,60,group,4,2,32,long,1,1,1,kano,55,1.723656267492438
kumamoto_sanctuary,bonobo,lenore_ks,36,15,no,60,group,4,2,33,long,3,1,0,kano,55,1.723656267492438
kumamoto_sanctuary,bonobo,lenore_ks,36,15,no,60,group,4,3,34,short,3,3,1,kano,55,1.723656267492438
kumamoto_sanctuary,bonobo,lenore_ks,36,15,no,60,group,4,3,35,short,1,1,1,kano,55,1.723656267492438
kumamoto_sanctuary,bonobo,lenore_ks,36,15,no,60,group,4,3,36,short,2,2,1,kano,55,1.723656267492438
kumamoto_sanctuary,bonobo,junior_ks,23,15,no,60,single,1,1,1,long,2,3,0,sato,55,0.533996353946872
kumamoto_sanctuary,bonobo,junior_ks,23,15,no,60,single,1,1,2,long,3,3,1,sato,55,0.533996353946872
kumamoto_sanctuary,bonobo,junior_ks,23,15,no,60,single,1,1,3,long,1,1,1,sato,55,0.533996353946872
kumamoto_sanctuary,bonobo,junior_ks,23,15,no,60,single,1,2,4,medium,3,3,1,sato,55,0.533996353946872
kumamoto_sanctuary,bonobo,junior_ks,23,15,no,60,single,1,2,5,medium,2,2,1,sato,55,0.533996353946872
kumamoto_sanctuary,bonobo,junior_ks,23,15,no,60,single,1,2,6,medium,1,1,1,sato,55,0.533996353946872
kumamoto_sanctuary,bonobo,junior_ks,23,15,no,60,single,1,3,7,short,1,1,1,sato,55,0.533996353946872
kumamoto_sanctuary,bonobo,junior_ks,23,15,no,60,single,1,3,8,short,3,3,1,sato,55,0.533996353946872
kumamoto_sanctuary,bonobo,junior_ks,23,15,no,60,single,1,3,9,short,2,2,1,sato,55,0.533996353946872
kumamoto_sanctuary,bonobo,junior_ks,23,15,no,60,single,2,1,10,short,1,1,1,sato,55,0.533996353946872
kumamoto_sanctuary,bonobo,junior_ks,23,15,no,60,single,2,1,11,short,2,2,1,sato,55,0.533996353946872
kumamoto_sanctuary,bonobo,junior_ks,23,15,no,60,single,2,1,12,short,3,3,1,sato,55,0.533996353946872
kumamoto_sanctuary,bonobo,junior_ks,23,15,no,60,single,2,2,13,medium,2,2,1,sato,55,0.533996353946872
kumamoto_sanctuary,bonobo,junior_ks,23,15,no,60,single,2,2,14,medium,3,2,0,sato,55,0.533996353946872
kumamoto_sanctuary,bonobo,junior_ks,23,15,no,60,single,2,2,15,medium,1,1,1,sato,55,0.533996353946872
kumamoto_sanctuary,bonobo,junior_ks,23,15,no,60,single,2,3,16,long,3,2,0,sato,55,0.533996353946872
kumamoto_sanctuary,bonobo,junior_ks,23,15,no,60,single,2,3,17,long,1,1,1,sato,55,0.533996353946872
kumamoto_sanctuary,bonobo,junior_ks,23,15,no,60,single,2,3,18,long,2,2,1,sato,55,0.533996353946872
kumamoto_sanctuary,bonobo,junior_ks,23,15,no,60,single,3,1,19,medium,1,1,1,sato,55,0.533996353946872
kumamoto_sanctuary,bonobo,junior_ks,23,15,no,60,single,3,1,20,medium,3,3,1,sato,55,0.533996353946872
kumamoto_sanctuary,bonobo,junior_ks,23,15,no,60,single,3,1,21,medium,2,2,1,sato,55,0.533996353946872
kumamoto_sanctuary,bonobo,junior_ks,23,15,no,60,single,3,2,22,short,1,1,1,sato,55,0.533996353946872
kumamoto_sanctuary,bonobo,junior_ks,23,15,no,60,single,3,2,23,short,2,2,1,sato,55,0.533996353946872
kumamoto_sanctuary,bonobo,junior_ks,23,15,no,60,single,3,2,24,short,3,3,1,sato,55,0.533996353946872
kumamoto_sanctuary,bonobo,junior_ks,23,15,no,60,single,3,3,25,long,3,3,1,sato,55,0.533996353946872
kumamoto_sanctuary,bonobo,junior_ks,23,15,no,60,single,3,3,26,long,1,1,1,sato,55,0.533996353946872
kumamoto_sanctuary,bonobo,junior_ks,23,15,no,60,single,3,3,27,long,2,2,1,sato,55,0.533996353946872
kumamoto_sanctuary,bonobo,junior_ks,23,15,no,60,single,4,1,28,long,3,3,1,sato,55,0.533996353946872
kumamoto_sanctuary,bonobo,junior_ks,23,15,no,60,single,4,1,29,long,2,2,1,sato,55,0.533996353946872
kumamoto_sanctuary,bonobo,junior_ks,23,15,no,60,single,4,1,30,long,1,1,1,sato,55,0.533996353946872
kumamoto_sanctuary,bonobo,junior_ks,23,15,no,60,single,4,2,31,short,1,1,1,sato,55,0.533996353946872
kumamoto_sanctuary,bonobo,junior_ks,23,15,no,60,single,4,2,32,short,3,3,1,sato,55,0.533996353946872
kumamoto_sanctuary,bonobo,junior_ks,23,15,no,60,single,4,2,33,short,2,2,1,sato,55,0.533996353946872
kumamoto_sanctuary,bonobo,junior_ks,23,15,no,60,single,4,3,34,medium,1,1,1,sato,55,0.533996353946872
kumamoto_sanctuary,bonobo,junior_ks,23,15,no,60,single,4,3,35,medium,3,3,1,sato,55,0.533996353946872
kumamoto_sanctuary,bonobo,junior_ks,23,15,no,60,single,4,3,36,medium,2,2,1,sato,55,0.533996353946872
kumamoto_sanctuary,bonobo,ikela_ks,26,15,no,60,single,1,1,1,medium,1,1,1,ruiting,55,0.8085332570727719
kumamoto_sanctuary,bonobo,ikela_ks,26,15,no,60,single,1,1,2,medium,2,1,0,ruiting,55,0.8085332570727719
kumamoto_sanctuary,bonobo,ikela_ks,26,15,no,60,single,1,1,3,medium,3,1,0,ruiting,55,0.8085332570727719
kumamoto_sanctuary,bonobo,ikela_ks,26,15,no,60,single,1,2,4,short,3,3,1,ruiting,55,0.8085332570727719
kumamoto_sanctuary,bonobo,ikela_ks,26,15,no,60,single,1,2,5,short,1,1,1,ruiting,55,0.8085332570727719
kumamoto_sanctuary,bonobo,ikela_ks,26,15,no,60,single,1,2,6,short,2,2,1,ruiting,55,0.8085332570727719
kumamoto_sanctuary,bonobo,ikela_ks,26,15,no,60,single,1,3,7,long,1,1,1,ruiting,55,0.8085332570727719
kumamoto_sanctuary,bonobo,ikela_ks,26,15,no,60,single,1,3,8,long,2,2,1,ruiting,55,0.8085332570727719
kumamoto_sanctuary,bonobo,ikela_ks,26,15,no,60,single,1,3,9,long,3,3,1,ruiting,55,0.8085332570727719
kumamoto_sanctuary,bonobo,ikela_ks,26,15,no,60,single,2,1,10,medium,1,1,1,ruiting,55,0.8085332570727719
kumamoto_sanctuary,bonobo,ikela_ks,26,15,no,60,single,2,1,11,medium,3,3,1,ruiting,55,0.8085332570727719
kumamoto_sanctuary,bonobo,ikela_ks,26,15,no,60,single,2,1,12,medium,2,2,1,ruiting,55,0.8085332570727719
kumamoto_sanctuary,bonobo,ikela_ks,26,15,no,60,single,2,2,13,long,3,1,0,ruiting,55,0.8085332570727719
kumamoto_sanctuary,bonobo,ikela_ks,26,15,no,60,single,2,2,14,long,2,2,1,ruiting,55,0.8085332570727719
kumamoto_sanctuary,bonobo,ikela_ks,26,15,no,60,single,2,2,15,long,1,2,0,ruiting,55,0.8085332570727719
kumamoto_sanctuary,bonobo,ikela_ks,26,15,no,60,single,2,3,16,short,1,1,1,ruiting,55,0.8085332570727719
kumamoto_sanctuary,bonobo,ikela_ks,26,15,no,60,single,2,3,17,short,3,3,1,ruiting,55,0.8085332570727719
kumamoto_sanctuary,bonobo,ikela_ks,26,15,no,60,single,2,3,18,short,2,2,1,ruiting,55,0.8085332570727719
kumamoto_sanctuary,bonobo,ikela_ks,26,15,no,60,single,3,1,19,long,2,2,1,sato,55,0.8085332570727719
kumamoto_sanctuary,bonobo,ikela_ks,26,15,no,60,single,3,1,20,long,3,3,1,sato,55,0.8085332570727719
kumamoto_sanctuary,bonobo,ikela_ks,26,15,no,60,single,3,1,21,long,1,1,1,sato,55,0.8085332570727719
kumamoto_sanctuary,bonobo,ikela_ks,26,15,no,60,single,3,2,22,medium,1,1,1,sato,55,0.8085332570727719
kumamoto_sanctuary,bonobo,ikela_ks,26,15,no,60,single,3,2,23,medium,2,2,1,sato,55,0.8085332570727719
kumamoto_sanctuary,bonobo,ikela_ks,26,15,no,60,single,3,2,24,medium,3,3,1,sato,55,0.8085332570727719
kumamoto_sanctuary,bonobo,ikela_ks,26,15,no,60,single,3,3,25,short,3,3,1,sato,55,0.8085332570727719
kumamoto_sanctuary,bonobo,ikela_ks,26,15,no,60,single,3,3,26,short,2,2,1,sato,55,0.8085332570727719
kumamoto_sanctuary,bonobo,ikela_ks,26,15,no,60,single,3,3,27,short,1,1,1,sato,55,0.8085332570727719
kumamoto_sanctuary,bonobo,ikela_ks,26,15,no,60,single,4,1,28,short,2,2,1,kano,55,0.8085332570727719
kumamoto_sanctuary,bonobo,ikela_ks,26,15,no,60,single,4,1,29,short,1,1,1,kano,55,0.8085332570727719
kumamoto_sanctuary,bonobo,ikela_ks,26,15,no,60,single,4,1,30,short,3,3,1,kano,55,0.8085332570727719
kumamoto_sanctuary,bonobo,ikela_ks,26,15,no,60,group,4,2,31,medium,3,3,1,kano,55,0.8085332570727719
kumamoto_sanctuary,bonobo,ikela_ks,26,15,no,60,group,4,2,32,medium,1,1,1,kano,55,0.8085332570727719
kumamoto_sanctuary,bonobo,ikela_ks,26,15,no,60,group,4,2,33,medium,2,1,0,kano,55,0.8085332570727719
kumamoto_sanctuary,bonobo,ikela_ks,26,15,no,60,group,4,3,34,long,3,3,1,kano,55,0.8085332570727719
kumamoto_sanctuary,bonobo,ikela_ks,26,15,no,60,group,4,3,35,long,2,2,1,kano,55,0.8085332570727719
kumamoto_sanctuary,bonobo,ikela_ks,26,15,no,60,group,4,3,36,long,1,1,1,kano,55,0.8085332570727719
kumamoto_sanctuary,bonobo,vijay_ks,14,15,no,60,single,1,1,1,long,1,1,1,ruiting,55,-0.28961435543082764
kumamoto_sanctuary,bonobo,vijay_ks,14,15,no,60,single,1,1,2,long,2,2,1,ruiting,55,-0.28961435543082764
kumamoto_sanctuary,bonobo,vijay_ks,14,15,no,60,single,1,1,3,long,3,3,1,ruiting,55,-0.28961435543082764
kumamoto_sanctuary,bonobo,vijay_ks,14,15,no,60,single,1,2,4,short,3,3,1,ruiting,55,-0.28961435543082764
kumamoto_sanctuary,bonobo,vijay_ks,14,15,no,60,single,1,2,5,short,1,1,1,ruiting,55,-0.28961435543082764
kumamoto_sanctuary,bonobo,vijay_ks,14,15,no,60,single,1,2,6,short,2,2,1,ruiting,55,-0.28961435543082764
kumamoto_sanctuary,bonobo,vijay_ks,14,15,no,60,single,1,3,7,medium,2,2,1,ruiting,55,-0.28961435543082764
kumamoto_sanctuary,bonobo,vijay_ks,14,15,no,60,single,1,3,8,medium,1,1,1,ruiting,55,-0.28961435543082764
kumamoto_sanctuary,bonobo,vijay_ks,14,15,no,60,single,1,3,9,medium,3,2,0,ruiting,55,-0.28961435543082764
kumamoto_sanctuary,bonobo,vijay_ks,14,15,no,60,single,2,1,10,medium,3,3,1,ruiting,55,-0.28961435543082764
kumamoto_sanctuary,bonobo,vijay_ks,14,15,no,60,single,2,1,11,medium,2,2,1,ruiting,55,-0.28961435543082764
kumamoto_sanctuary,bonobo,vijay_ks,14,15,no,60,single,2,1,12,medium,1,2,0,ruiting,55,-0.28961435543082764
kumamoto_sanctuary,bonobo,vijay_ks,14,15,no,60,single,2,2,13,long,3,2,0,ruiting,55,-0.28961435543082764
kumamoto_sanctuary,bonobo,vijay_ks,14,15,no,60,single,2,2,14,long,1,2,0,ruiting,55,-0.28961435543082764
kumamoto_sanctuary,bonobo,vijay_ks,14,15,no,60,single,2,2,15,long,2,3,0,ruiting,55,-0.28961435543082764
kumamoto_sanctuary,bonobo,vijay_ks,14,15,no,60,single,2,3,16,short,3,3,1,ruiting,55,-0.28961435543082764
kumamoto_sanctuary,bonobo,vijay_ks,14,15,no,60,single,2,3,17,short,1,1,1,ruiting,55,-0.28961435543082764
kumamoto_sanctuary,bonobo,vijay_ks,14,15,no,60,single,2,3,18,short,2,2,1,ruiting,55,-0.28961435543082764
kumamoto_sanctuary,bonobo,vijay_ks,14,15,no,60,single,3,1,19,medium,3,2,0,sato,55,-0.28961435543082764
kumamoto_sanctuary,bonobo,vijay_ks,14,15,no,60,single,3,1,20,medium,1,1,1,sato,55,-0.28961435543082764
kumamoto_sanctuary,bonobo,vijay_ks,14,15,no,60,single,3,1,21,medium,2,2,1,sato,55,-0.28961435543082764
kumamoto_sanctuary,bonobo,vijay_ks,14,15,no,60,single,3,2,22,short,3,3,1,sato,55,-0.28961435543082764
kumamoto_sanctuary,bonobo,vijay_ks,14,15,no,60,single,3,2,23,short,2,2,1,sato,55,-0.28961435543082764
kumamoto_sanctuary,bonobo,vijay_ks,14,15,no,60,single,3,2,24,short,1,1,1,sato,55,-0.28961435543082764
kumamoto_sanctuary,bonobo,vijay_ks,14,15,no,60,single,3,3,25,long,1,1,1,sato,55,-0.28961435543082764
kumamoto_sanctuary,bonobo,vijay_ks,14,15,no,60,single,3,3,26,long,3,3,1,sato,55,-0.28961435543082764
kumamoto_sanctuary,bonobo,vijay_ks,14,15,no,60,single,3,3,27,long,2,2,1,sato,55,-0.28961435543082764
kumamoto_sanctuary,bonobo,vijay_ks,14,15,no,60,single,4,1,28,short,3,3,1,sato,55,-0.28961435543082764
kumamoto_sanctuary,bonobo,vijay_ks,14,15,no,60,single,4,1,29,short,2,2,1,sato,55,-0.28961435543082764
kumamoto_sanctuary,bonobo,vijay_ks,14,15,no,60,single,4,1,30,short,1,1,1,sato,55,-0.28961435543082764
kumamoto_sanctuary,bonobo,vijay_ks,14,15,no,60,single,4,2,31,medium,1,1,1,sato,55,-0.28961435543082764
kumamoto_sanctuary,bonobo,vijay_ks,14,15,no,60,single,4,2,32,medium,2,2,1,sato,55,-0.28961435543082764
kumamoto_sanctuary,bonobo,vijay_ks,14,15,no,60,single,4,2,33,medium,3,3,1,sato,55,-0.28961435543082764
kumamoto_sanctuary,bonobo,vijay_ks,14,15,no,60,single,4,3,34,long,1,2,0,sato,55,-0.28961435543082764
kumamoto_sanctuary,bonobo,vijay_ks,14,15,no,60,single,4,3,35,long,2,3,0,sato,55,-0.28961435543082764
kumamoto_sanctuary,bonobo,vijay_ks,14,15,no,60,single,4,3,36,long,3,3,1,sato,55,-0.28961435543082764
kumamoto_sanctuary,chimpanzee,hatsuka_ks,9,15,no,60,group,1,1,1,short,2,2,1,kano,59.4,-0.808184061335305
kumamoto_sanctuary,chimpanzee,hatsuka_ks,9,15,no,60,group,1,1,2,short,3,3,1,kano,59.4,-0.808184061335305
kumamoto_sanctuary,chimpanzee,hatsuka_ks,9,15,no,60,group,1,1,3,short,1,1,1,kano,59.4,-0.808184061335305
kumamoto_sanctuary,chimpanzee,hatsuka_ks,9,15,no,60,group,1,2,4,long,1,2,0,kano,59.4,-0.808184061335305
kumamoto_sanctuary,chimpanzee,hatsuka_ks,9,15,no,60,group,1,2,5,long,2,2,1,kano,59.4,-0.808184061335305
kumamoto_sanctuary,chimpanzee,hatsuka_ks,9,15,no,60,group,1,2,6,long,3,2,0,kano,59.4,-0.808184061335305
